source,path,neutral,happy,sad,anger,surprise,disgust,fear
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/ITQTVfk9Iqo-31.999-52.822.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/ITQTVfk9Iqo-52.822-56.878.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.33333334
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/ITQTVfk9Iqo-56.878-65.515.wav,0.0,0.33333334,0.6666667,0.0,0.33333334,0.33333334,0.33333334
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/ITQTVfk9Iqo-78.523-83.554.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-6.78-11.829659863941.wav,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-11.829659863941-21.702222222221.wav,0.0,2.3333333,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-47.956417233571-53.765487528371.wav,0.0,1.3333334,0.0,0.0,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-56.107891156471-62.565487528371.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-21.702222222221-24.641678004571.wav,0.0,2.0,0.0,0.0,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-27.363219954671-34.308571428571.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-34.308571428571-38.928072562371.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-38.928072562371-42.300408163271.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IW7IssCKgmI-42.300408163271-46.881133786871.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/I_r2CP56toU-26.771-33.478.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-49.279-58.391.wav,0.0,1.0,0.33333334,0.0,0.0,0.33333334,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-61.122-68.508.wav,1.0,0.0,0.0,0.0,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-100.653-107.593.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-107.593-112.2725.wav,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,1.3333334
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-112.2725-122.3295.wav,1.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-122.3295-128.5655.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-128.5655-135.885.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-11.715-18.621.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IawsOlEKRf0-20.934-27.93.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IgenXuE4qIM-0.0-8.724.wav,0.0,1.0,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IgenXuE4qIM-17.751-32.649.wav,0.0,1.0,0.33333334,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IiGzuoblKSM-0.0-7.177.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IiX1k0oYW_w-3.693-13.234.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IiX1k0oYW_w-90.705-101.104.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IkvL4IAiZog-85.387-100.016.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IkvL4IAiZog-41.687-50.449.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IlgnbEdOhmI-1.308-7.157.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IlgnbEdOhmI-112.236-116.419.wav,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IlgnbEdOhmI-59.486-77.877.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IsAtAzltJNM-84.27-93.431451247161.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IsAtAzltJNM-95.215124716571-97.281564625871.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IsAtAzltJNM-97.281564625871-101.501972789071.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IsAtAzltJNM-101.501972789071-105.553900226771.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IsAtAzltJNM-117.075442176871-124.823968253971.wav,0.0,0.33333334,0.0,0.0,0.0,0.0,0.6666667
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IsAtAzltJNM-124.823968253971-131.734399092971.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/It6xg0WcqJ0-0.0-23.57.wav,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.6666667
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/ItnyexqXR_U-1.029-5.102.wav,0.0,0.0,0.6666667,0.33333334,0.0,0.6666667,0.33333334
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/ItnyexqXR_U-8.033-15.517.wav,0.0,0.0,0.33333334,0.6666667,0.0,0.6666667,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/ItnyexqXR_U-15.517-25.376.wav,0.0,0.0,0.6666667,0.6666667,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-0.400453514739-11.6859410431.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-11.6859410431-24.1077097506.wav,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-94.5775510204-101.48185941.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-101.48185941-110.04739229.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-110.04739229-116.063718821.wav,1.0,0.0,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-116.063718821-130.535827664.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-130.535827664-133.111111111.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-133.148752834-142.8977324265.wav,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-142.8977324265-155.5040816325.wav,1.0,0.0,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-155.5040816325-171.3131519275.wav,0.0,0.6666667,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-171.3131519275-176.99138322.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-24.1077097506-34.0750566893.wav,0.0,0.6666667,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-177.527891156-185.2814058955.wav,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-185.2814058955-189.242403628.wav,1.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-189.242403628-200.476870748.wav,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-200.476870748-203.3653061225.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-203.3653061225-212.6990929705.wav,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-212.6990929705-215.981632653.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-215.981632653-217.359637188.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-34.0750566893-40.5952380952.wav,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-40.5952380952-53.7054421769.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-53.7054421769-64.59569161.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-64.59569161-68.0428571429.wav,1.0,0.0,0.6666667,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-68.0428571429-80.16530612245.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-80.16530612245-87.41882086165.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Itqbc2TBXWY-87.41882086165-94.5775510204.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IwQWibE8EOM-0.0-11.8705.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IwQWibE8EOM-11.8705-22.133.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IwQWibE8EOM-22.47-36.301.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IwQWibE8EOM-36.309-54.061.wav,0.0,0.6666667,0.0,0.6666667,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IwQWibE8EOM-54.218-59.4175.wav,0.0,1.3333334,0.33333334,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IwQWibE8EOM-59.4175-71.535.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/IwQWibE8EOM-71.535-84.641.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Iz_PDdyXr-8-0.0-8.588000000000001.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Iz_PDdyXr-8-8.588000000000001-18.5005.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Iz_PDdyXr-8-18.5005-24.6865.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Iz_PDdyXr-8-24.6865-31.592.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.6666667
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/Iz_PDdyXr-8-55.136-62.931.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-5.519-13.114.wav,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-70.761-75.572.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-84.878-90.608.wav,0.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-119.6-127.772.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-127.772-138.908.wav,0.0,0.33333334,0.6666667,0.33333334,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-146.289-155.929.wav,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-165.874-176.7855.wav,0.0,2.0,0.0,0.0,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-176.7855-183.886.wav,0.0,0.0,0.6666667,0.0,0.0,0.0,0.33333334
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-194.04-203.45.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-203.45-207.601.wav,0.0,1.0,0.33333334,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-19.966-31.9595.wav,0.0,0.6666667,0.6666667,0.33333334,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-207.601-211.443.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-31.9595-40.162.wav,1.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-57.91-62.875.wav,0.0,0.6666667,0.0,0.33333334,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3-NEG8uoiE-62.875-69.097.wav,1.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3JU1zBQ4RM-0.0-2.442.wav,0.0,2.3333333,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3JU1zBQ4RM-2.442-13.756.wav,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3JU1zBQ4RM-13.756-20.7455.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3JU1zBQ4RM-20.7455-29.3655.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3JU1zBQ4RM-29.3655-33.0775.wav,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J3JU1zBQ4RM-33.0775-37.199.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J6zbBfzW7a0-0.0-4.043.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J6zbBfzW7a0-4.043-12.495.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-0.071-4.991.wav,0.0,0.6666667,0.0,0.0,0.6666667,0.6666667,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-4.991-13.6415.wav,0.0,0.6666667,0.33333334,0.33333334,0.33333334,1.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-13.6415-19.839.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-20.654-25.095.wav,0.0,0.6666667,0.0,0.0,0.0,0.33333334,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-25.095-28.8915.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-28.8915-34.21.wav,1.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-34.21-37.697.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-37.697-40.002.wav,1.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/J7UduuBfnrE-40.002-42.746.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JAbFsRxxnFo-0.0-5.29.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JAbFsRxxnFo-5.29-10.7635.wav,0.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JAbFsRxxnFo-10.7635-20.366.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JAbFsRxxnFo-20.366-25.506.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-0.0-3.9285.wav,0.0,0.6666667,0.33333334,0.33333334,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-3.9285-9.83.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-9.83-15.2725.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-15.2725-20.906.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-23.408-29.695.wav,0.0,2.0,0.0,0.6666667,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-29.695-36.275000000000006.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-36.275000000000006-42.685500000000005.wav,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-42.685500000000005-48.143.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-48.143-52.593.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JCg26b8EO48-52.593-56.665.wav,0.0,2.0,0.0,1.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-0.0-12.275.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-12.275-15.5275.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-15.5275-19.3435.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-19.3435-28.418.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-28.418-35.7365.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-35.7365-41.937.wav,0.0,0.33333334,0.0,0.0,0.0,0.0,1.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-41.937-53.1615.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-53.1615-71.894.wav,0.0,0.33333334,0.0,0.0,0.33333334,0.6666667,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-71.894-74.8475.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JDgqyOkzXHw-74.8475-80.91.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-0.0-2.896.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-2.896-6.0985.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-62.9545-72.548.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-72.548-85.16900000000001.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-85.16900000000001-92.692.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-92.692-101.6315.wav,0.0,0.6666667,0.0,0.33333334,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-101.6315-111.0305.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-111.0305-116.5875.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-116.5875-129.6925.wav,1.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-129.6925-136.21749999999997.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-136.21749999999997-142.37349999999998.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-142.37349999999998-144.095.wav,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-6.0985-9.491.wav,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-144.095-147.8915.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-147.8915-163.6805.wav,0.0,2.3333333,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-163.6805-168.96.wav,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-9.491-17.9865.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-17.9865-25.1005.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-25.1005-28.558.wav,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-28.558-33.446.wav,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-33.446-40.9795.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-40.9795-54.5285.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JF-5nlUNx_g-54.5285-62.9545.wav,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JGEEA_JVriE-0.300680272109-37.1392290249.wav,0.0,0.33333334,0.0,0.0,0.0,0.0,0.6666667
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JGEEA_JVriE-38.264399093-59.0682539683.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JGEEA_JVriE-59.0682539683-73.86961451245.wav,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
MOSEI,./data/CMU-MOSEI-CHUNKED/Audio/JGEEA_JVriE-73.86961451245-87.8739229025.wav,0.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0
